name,datetime,temp,precip,visibility,uvindex,severerisk
Kings Canyon National Park,2018-10-28,53.6,0,9.9,7,
Kings Canyon National Park,2018-10-29,56.6,0,9.9,8,
Kings Canyon National Park,2018-10-30,53.6,0,9.9,7,
Kings Canyon National Park,2018-10-31,52.3,0,9.9,7,
Kings Canyon National Park,2018-11-01,58.2,0,9.9,6,
Kings Canyon National Park,2018-11-02,57.5,0,9.9,7,
Kings Canyon National Park,2018-11-03,63.5,0,9.9,7,
Kings Canyon National Park,2018-11-04,58.4,0,9.9,6,
Kings Canyon National Park,2018-11-05,55.4,0,9.9,7,
Kings Canyon National Park,2018-11-06,56.3,0,9.9,7,
Kings Canyon National Park,2018-11-07,51.5,0,9.9,7,
Kings Canyon National Park,2018-11-08,46.3,0,9.9,7,
Kings Canyon National Park,2018-11-09,40.4,0,9.9,7,
Kings Canyon National Park,2018-11-10,40.5,0,9.9,5,
Kings Canyon National Park,2018-11-11,46,0,9.9,6,
Kings Canyon National Park,2018-11-12,43.6,0,9.9,6,
Kings Canyon National Park,2018-11-13,40.2,0,9.9,5,
Kings Canyon National Park,2018-11-14,43.2,0,9.9,6,
Kings Canyon National Park,2018-11-15,44.1,0,9.9,6,
Kings Canyon National Park,2018-11-16,44.1,0,9.9,5,
Kings Canyon National Park,2018-11-17,44,0,9.9,6,
Kings Canyon National Park,2018-11-18,42.3,0,9.9,5,
Kings Canyon National Park,2018-11-19,39.2,0,9.9,5,
Kings Canyon National Park,2018-11-20,39.8,0,9.9,6,
Kings Canyon National Park,2018-11-21,43.5,0,9.9,4,
Kings Canyon National Park,2018-11-22,47.3,0.012,9.9,4,
Kings Canyon National Park,2018-11-23,45.9,0,9.9,3,
Kings Canyon National Park,2018-11-24,47.8,0,9.9,5,
Kings Canyon National Park,2018-11-25,45,0,9.9,6,
Kings Canyon National Park,2018-11-26,45,0,9.9,6,
Kings Canyon National Park,2018-11-27,45.1,0,9.9,5,
Kings Canyon National Park,2018-11-28,39.6,0.146,9.9,1,
Kings Canyon National Park,2018-11-29,43,0.758,8.8,1,
Kings Canyon National Park,2018-11-30,40.3,0,9.9,6,
Kings Canyon National Park,2018-12-01,34,0,9.9,3,
Kings Canyon National Park,2018-12-02,34.3,0,9.9,6,
Kings Canyon National Park,2018-12-03,31.7,0,9.9,5,
Kings Canyon National Park,2018-12-04,33.6,0,9.9,2,
Kings Canyon National Park,2018-12-05,37.8,0,9.9,6,
Kings Canyon National Park,2018-12-06,38.4,0,9.7,2,
Kings Canyon National Park,2018-12-07,38.8,0,9.7,6,
Kings Canyon National Park,2018-12-08,35.7,0,9.8,6,
Kings Canyon National Park,2018-12-09,34.7,0,9.9,5,
Kings Canyon National Park,2018-12-10,34.5,0,9.9,3,
Kings Canyon National Park,2018-12-11,38.8,0,9.9,6,
Kings Canyon National Park,2018-12-12,39.5,0,9.9,6,
Kings Canyon National Park,2018-12-13,36.5,0,9.9,6,
Kings Canyon National Park,2018-12-14,34.8,0,9.9,3,
Kings Canyon National Park,2018-12-15,33,0,9.9,6,
Kings Canyon National Park,2018-12-16,34.5,0,9.9,6,
Kings Canyon National Park,2018-12-17,41.7,0,9.9,3,
Kings Canyon National Park,2018-12-18,37.5,0,9.9,6,
Kings Canyon National Park,2018-12-19,37.8,0,9.9,5,
Kings Canyon National Park,2018-12-20,36.8,0,9.9,5,
Kings Canyon National Park,2018-12-21,51.6,0,9.9,4,
Kings Canyon National Park,2018-12-22,44.6,0,9.9,5,
Kings Canyon National Park,2018-12-23,40,0,9.9,3,
Kings Canyon National Park,2018-12-24,40.7,0.26,9.9,4,
Kings Canyon National Park,2018-12-25,39.5,0,9.9,6,
Kings Canyon National Park,2018-12-26,41.4,0,9.9,4,
Kings Canyon National Park,2018-12-27,35.1,0,9.9,6,
Kings Canyon National Park,2018-12-28,32.3,0,9.9,6,
Kings Canyon National Park,2018-12-29,38.9,0,9.9,6,
Kings Canyon National Park,2018-12-30,45.7,0,9.9,6,
Kings Canyon National Park,2018-12-31,34.1,0,9.9,6,
Kings Canyon National Park,2019-01-01,31,0,9.9,6,
Kings Canyon National Park,2019-01-02,40.3,0,9.9,6,
Kings Canyon National Park,2019-01-03,33.7,0,9.9,6,
Kings Canyon National Park,2019-01-04,33.1,0,9.9,6,
Kings Canyon National Park,2019-01-05,33.2,0,9.9,1,
Kings Canyon National Park,2019-01-06,39.6,0.012,9.3,4,
Kings Canyon National Park,2019-01-07,43.3,0,9.9,3,
Kings Canyon National Park,2019-01-08,43.7,0,9.9,3,
Kings Canyon National Park,2019-01-09,42.5,0,9.9,2,
Kings Canyon National Park,2019-01-10,38.6,0,9.9,6,
Kings Canyon National Park,2019-01-11,37,0,9.9,4,
Kings Canyon National Park,2019-01-12,37.3,0,9.9,3,
Kings Canyon National Park,2019-01-13,35.5,0,9.9,6,
Kings Canyon National Park,2019-01-14,33.3,0.051,9.6,2,
Kings Canyon National Park,2019-01-15,36.4,0.024,9.3,2,
Kings Canyon National Park,2019-01-16,41.4,0.067,9.7,5,
Kings Canyon National Park,2019-01-17,45.1,1.51,8.4,1,
Kings Canyon National Park,2019-01-18,44,0,9.9,4,
Kings Canyon National Park,2019-01-19,41.7,0,9.9,6,
Kings Canyon National Park,2019-01-20,43.1,0.209,9.7,3,
Kings Canyon National Park,2019-01-21,39.8,0.02,9.9,5,
Kings Canyon National Park,2019-01-22,37.9,0,9.9,6,
Kings Canyon National Park,2019-01-23,42.3,0,9.9,6,
Kings Canyon National Park,2019-01-24,44.7,0,9.9,6,
Kings Canyon National Park,2019-01-25,44.3,0,9.9,6,
Kings Canyon National Park,2019-01-26,47.7,0,9.9,5,
Kings Canyon National Park,2019-01-27,48.9,0,9.9,6,
Kings Canyon National Park,2019-01-28,49.8,0,9.9,4,
Kings Canyon National Park,2019-01-29,49.2,0,9.9,2,
Kings Canyon National Park,2019-01-30,46.1,0,9.9,5,
Kings Canyon National Park,2019-01-31,43.8,0,9.8,6,
Kings Canyon National Park,2019-02-01,43.3,0,9.9,3,
Kings Canyon National Park,2019-02-02,43.1,0.706,8.1,1,
Kings Canyon National Park,2019-02-03,42.8,0.083,9.1,7,
Kings Canyon National Park,2019-02-04,41.4,0.284,8.9,3,
Kings Canyon National Park,2019-02-05,32.1,0,9.6,0,
Kings Canyon National Park,2019-02-06,30.5,0,9.9,7,
Kings Canyon National Park,2019-02-07,29.5,0,9.9,7,
Kings Canyon National Park,2019-02-08,29,0,9.9,7,
Kings Canyon National Park,2019-02-09,35.3,0.02,9.4,6,
Kings Canyon National Park,2019-02-10,35.7,0.02,9.5,4,
Kings Canyon National Park,2019-02-11,26.7,0,9.9,7,
Kings Canyon National Park,2019-02-12,29.5,0,9.9,5,
Kings Canyon National Park,2019-02-13,34.9,0.265,8,2,
Kings Canyon National Park,2019-02-14,40.4,1.057,8.2,3,
Kings Canyon National Park,2019-02-15,38,0,9.9,3,
Kings Canyon National Park,2019-02-16,36.9,0,9.9,6,
Kings Canyon National Park,2019-02-17,31.6,0,9.9,3,
Kings Canyon National Park,2019-02-18,31.9,0,9.9,8,
Kings Canyon National Park,2019-02-19,34.6,0,9.9,8,
Kings Canyon National Park,2019-02-20,33.1,0,9.9,4,
Kings Canyon National Park,2019-02-21,31,0,9.9,8,
Kings Canyon National Park,2019-02-22,32.4,0,9.9,8,
Kings Canyon National Park,2019-02-23,31.5,0,9.9,7,
Kings Canyon National Park,2019-02-24,36.9,0,9.9,8,
Kings Canyon National Park,2019-02-25,44.6,0,9.9,9,
Kings Canyon National Park,2019-02-26,57.6,0,9.9,7,
Kings Canyon National Park,2019-02-27,55.1,0,9.9,7,
Kings Canyon National Park,2019-02-28,54.8,0,9.9,6,
Kings Canyon National Park,2019-03-01,49.5,0,9.9,6,
Kings Canyon National Park,2019-03-02,43,0.321,9.5,3,
Kings Canyon National Park,2019-03-03,45.2,0,9.9,8,
Kings Canyon National Park,2019-03-04,47.2,0,9.9,9,
Kings Canyon National Park,2019-03-05,43.2,0.438,9.4,1,
Kings Canyon National Park,2019-03-06,40.6,0.997,8.7,4,
Kings Canyon National Park,2019-03-07,42.7,0,9.9,9,
Kings Canyon National Park,2019-03-08,40.8,0,9.9,7,
Kings Canyon National Park,2019-03-09,38.4,0,9.9,9,
Kings Canyon National Park,2019-03-10,39.6,0,9.9,9,
Kings Canyon National Park,2019-03-11,41.8,0,9.9,9,
Kings Canyon National Park,2019-03-12,45.4,0,9.9,9,
Kings Canyon National Park,2019-03-13,40.2,0,9.9,9,
Kings Canyon National Park,2019-03-14,41.3,0,9.9,9,
Kings Canyon National Park,2019-03-15,41.3,0,9.9,9,
Kings Canyon National Park,2019-03-16,45.6,0,9.9,9,
Kings Canyon National Park,2019-03-17,47.7,0,9.9,9,
Kings Canyon National Park,2019-03-18,50.1,0,9.9,9,
Kings Canyon National Park,2019-03-19,50.9,0,9.9,6,
Kings Canyon National Park,2019-03-20,50.7,0.093,9.8,9,
Kings Canyon National Park,2019-03-21,45.9,0.052,9.9,6,
Kings Canyon National Park,2019-03-22,46.6,0,9.9,9,
Kings Canyon National Park,2019-03-23,52.9,0,9.9,3,
Kings Canyon National Park,2019-03-24,48.1,0,9.9,9,
Kings Canyon National Park,2019-03-25,52.2,0,9.9,9,
Kings Canyon National Park,2019-03-26,55.7,0,9.9,8,
Kings Canyon National Park,2019-03-27,56.1,0,9.9,4,
Kings Canyon National Park,2019-03-28,48.4,0,9.9,10,
Kings Canyon National Park,2019-03-29,46.9,0,9.9,10,
Kings Canyon National Park,2019-03-30,48.7,0,9.9,9,
Kings Canyon National Park,2019-03-31,51.2,0,9.9,9,
Kings Canyon National Park,2019-04-01,55.9,0,9.9,8,
Kings Canyon National Park,2019-04-02,55.7,0,9.9,6,
Kings Canyon National Park,2019-04-03,52.8,0,9.9,8,
Kings Canyon National Park,2019-04-04,56.6,0,9.9,8,
Kings Canyon National Park,2019-04-05,52,0,9.9,7,
Kings Canyon National Park,2019-04-06,51.7,0,9.9,10,
Kings Canyon National Park,2019-04-07,58.4,0,9.9,10,
Kings Canyon National Park,2019-04-08,62.5,0,9.9,8,
Kings Canyon National Park,2019-04-09,58.3,0,9.9,9,
Kings Canyon National Park,2019-04-10,50.3,0,9.9,10,
Kings Canyon National Park,2019-04-11,51.4,0,9.9,8,
Kings Canyon National Park,2019-04-12,52,0,9.9,10,
Kings Canyon National Park,2019-04-13,54.8,0,9.9,10,
Kings Canyon National Park,2019-04-14,57.6,0,9.9,10,
Kings Canyon National Park,2019-04-15,58.7,0,9.9,4,
Kings Canyon National Park,2019-04-16,56.8,0,9.9,10,
Kings Canyon National Park,2019-04-17,58.4,0,9.9,10,
Kings Canyon National Park,2019-04-18,63.2,0,9.9,10,
Kings Canyon National Park,2019-04-19,62.4,0,9.9,10,
Kings Canyon National Park,2019-04-20,60.1,0,9.9,8,
Kings Canyon National Park,2019-04-21,57.1,0,9.9,10,
Kings Canyon National Park,2019-04-22,56.3,0,9.9,10,
Kings Canyon National Park,2019-04-23,61.3,0,9.9,10,
Kings Canyon National Park,2019-04-24,67.4,0,9.9,10,
Kings Canyon National Park,2019-04-25,69.1,0,9.9,10,
Kings Canyon National Park,2019-04-26,68,0,9.9,10,
Kings Canyon National Park,2019-04-27,68,0,9.9,10,
Kings Canyon National Park,2019-04-28,66.9,0,9.9,10,
Kings Canyon National Park,2019-04-29,62.5,0,9.9,10,
Kings Canyon National Park,2019-04-30,57.1,0,9.9,10,
Kings Canyon National Park,2019-05-01,54.3,0,9.9,10,
Kings Canyon National Park,2019-05-02,58.3,0,9.9,10,
Kings Canyon National Park,2019-05-03,62,0,9.9,10,
Kings Canyon National Park,2019-05-04,63,0,9.9,10,
Kings Canyon National Park,2019-05-05,63.8,0,9.9,10,
Kings Canyon National Park,2019-05-06,62.1,0,9.9,10,
Kings Canyon National Park,2019-05-07,67.7,0,9.9,10,
Kings Canyon National Park,2019-05-08,67.2,0,9.9,10,
Kings Canyon National Park,2019-05-09,61.2,0.436,9,4,
Kings Canyon National Park,2019-05-10,51.7,0.111,9.5,10,
Kings Canyon National Park,2019-05-11,60.6,0,9.9,10,
Kings Canyon National Park,2019-05-12,64.6,0,9.9,10,
Kings Canyon National Park,2019-05-13,67.3,0,9.9,9,
Kings Canyon National Park,2019-05-14,67.4,0,9.9,10,
Kings Canyon National Park,2019-05-15,67.6,0,9.9,4,
Kings Canyon National Park,2019-05-16,55.2,0.282,9.6,10,
Kings Canyon National Park,2019-05-17,53.6,0,9.9,10,
Kings Canyon National Park,2019-05-18,57.1,0,9.9,9,
Kings Canyon National Park,2019-05-19,54,0,9.9,6,
Kings Canyon National Park,2019-05-20,54.3,0,9.9,10,
Kings Canyon National Park,2019-05-21,53.4,0,9.9,8,
Kings Canyon National Park,2019-05-22,51.3,0,9.9,7,
Kings Canyon National Park,2019-05-23,51.5,0.056,9.9,8,
Kings Canyon National Park,2019-05-24,58.1,0,9.9,10,
Kings Canyon National Park,2019-05-25,62.1,0,9.9,10,
Kings Canyon National Park,2019-05-26,55.1,0,9.9,9,
Kings Canyon National Park,2019-05-27,57.4,0,9.9,10,
Kings Canyon National Park,2019-05-28,63.1,0,9.9,10,
Kings Canyon National Park,2019-05-29,63.8,0,9.9,8,
Kings Canyon National Park,2019-05-30,65.5,0,9.9,10,
Kings Canyon National Park,2019-05-31,62.1,0.02,9.9,9,
Kings Canyon National Park,2019-06-01,63.7,0.012,9.9,10,
Kings Canyon National Park,2019-06-02,63.5,0,9.9,10,
Kings Canyon National Park,2019-06-03,69.2,0,9.9,9,
Kings Canyon National Park,2019-06-04,73.7,0,9.9,10,
Kings Canyon National Park,2019-06-05,75,0,9.9,10,
Kings Canyon National Park,2019-06-06,75,0,9.9,10,
Kings Canyon National Park,2019-06-07,69,0,9.9,9,
Kings Canyon National Park,2019-06-08,65,0,9.9,10,
Kings Canyon National Park,2019-06-09,67.5,0,9.9,10,
Kings Canyon National Park,2019-06-10,72,0,9.9,10,
Kings Canyon National Park,2019-06-11,75.5,0,9.9,10,
Kings Canyon National Park,2019-06-12,79.4,0,9.9,10,
Kings Canyon National Park,2019-06-13,78.8,0,9.9,10,
Kings Canyon National Park,2019-06-14,78.5,0,9.9,10,
Kings Canyon National Park,2019-06-15,77.4,0,9.9,10,
Kings Canyon National Park,2019-06-16,76.7,0,9.9,10,
Kings Canyon National Park,2019-06-17,72.7,0.02,9.9,10,
Kings Canyon National Park,2019-06-18,75.6,0,9.9,10,
Kings Canyon National Park,2019-06-19,79.7,0,9.9,10,
Kings Canyon National Park,2019-06-20,80.1,0,9.9,10,
Kings Canyon National Park,2019-06-21,73.8,0,9.9,10,
Kings Canyon National Park,2019-06-22,69.8,0,9.9,10,
Kings Canyon National Park,2019-06-23,72.4,0,9.9,10,
Kings Canyon National Park,2019-06-24,76.1,0,9.9,9,
Kings Canyon National Park,2019-06-25,76.8,0,9.9,10,
Kings Canyon National Park,2019-06-26,72.7,0,9.9,10,
Kings Canyon National Park,2019-06-27,71.7,0,9.8,10,
Kings Canyon National Park,2019-06-28,71.5,0,9.9,10,
Kings Canyon National Park,2019-06-29,74.5,0,9.9,10,
Kings Canyon National Park,2019-06-30,74.8,0,9.9,9,
Kings Canyon National Park,2019-07-01,75.7,0,9.9,9,
Kings Canyon National Park,2019-07-02,76.8,0,9.9,10,
Kings Canyon National Park,2019-07-03,75.2,0,9.9,10,
Kings Canyon National Park,2019-07-04,75.5,0,9.9,10,
Kings Canyon National Park,2019-07-05,76.7,0,9.9,9,
Kings Canyon National Park,2019-07-06,77.5,0,9.9,9,
Kings Canyon National Park,2019-07-07,75.4,0,9.9,9,
Kings Canyon National Park,2019-07-08,76.3,0,9.9,9,
Kings Canyon National Park,2019-07-09,77,0,9.9,9,
Kings Canyon National Park,2019-07-10,80.5,0,9.9,9,
Kings Canyon National Park,2019-07-11,82,0,9.9,9,
Kings Canyon National Park,2019-07-12,82.3,0,9.9,9,
Kings Canyon National Park,2019-07-13,81.4,0,9.9,10,
Kings Canyon National Park,2019-07-14,79.5,0,9.9,9,
Kings Canyon National Park,2019-07-15,81,0,9.9,10,
Kings Canyon National Park,2019-07-16,79.5,0,9.9,9,
Kings Canyon National Park,2019-07-17,80.7,0,9.9,9,
Kings Canyon National Park,2019-07-18,81.6,0,9.9,9,
Kings Canyon National Park,2019-07-19,81.5,0,9.9,9,
Kings Canyon National Park,2019-07-20,81.7,0,9.9,9,
Kings Canyon National Park,2019-07-21,82.3,0,9.9,9,
Kings Canyon National Park,2019-07-22,82.6,0,9.9,9,
Kings Canyon National Park,2019-07-23,76.9,0,9.9,6,
Kings Canyon National Park,2019-07-24,77.4,0,9.9,9,
Kings Canyon National Park,2019-07-25,77.5,0,9.9,6,
Kings Canyon National Park,2019-07-26,77.7,0,9.9,9,
Kings Canyon National Park,2019-07-27,80.4,0,9.9,9,
Kings Canyon National Park,2019-07-28,82.4,0,9.9,9,
Kings Canyon National Park,2019-07-29,79.5,0,9.9,9,
Kings Canyon National Park,2019-07-30,80.1,0,9.9,9,
Kings Canyon National Park,2019-07-31,80.1,0,9.9,9,
Kings Canyon National Park,2019-08-01,79.5,0,9.9,9,
Kings Canyon National Park,2019-08-02,79.3,0,9.9,9,
Kings Canyon National Park,2019-08-03,77.2,0,9.9,9,
Kings Canyon National Park,2019-08-04,80.6,0,9.9,9,
Kings Canyon National Park,2019-08-05,82.6,0,9.9,9,
Kings Canyon National Park,2019-08-06,81.5,0,9.9,9,
Kings Canyon National Park,2019-08-07,79,0,9.9,9,
Kings Canyon National Park,2019-08-08,77.3,0,9.9,9,
Kings Canyon National Park,2019-08-09,75.1,0,9.9,9,
Kings Canyon National Park,2019-08-10,71.7,0,9.9,9,
Kings Canyon National Park,2019-08-11,73.5,0,9.9,9,
Kings Canyon National Park,2019-08-12,77.6,0,9.9,9,
Kings Canyon National Park,2019-08-13,78.9,0,9.9,9,
Kings Canyon National Park,2019-08-14,78.6,0,9.9,9,
Kings Canyon National Park,2019-08-15,79.4,0,9.9,9,
Kings Canyon National Park,2019-08-16,81.1,0,9.9,9,
Kings Canyon National Park,2019-08-17,81.1,0,9.9,9,
Kings Canyon National Park,2019-08-18,79.2,0,9.9,9,
Kings Canyon National Park,2019-08-19,77.8,0,9.9,9,
Kings Canyon National Park,2019-08-20,77.6,0,9.9,9,
Kings Canyon National Park,2019-08-21,79,0,9.9,9,
Kings Canyon National Park,2019-08-22,81.5,0,9.9,9,
Kings Canyon National Park,2019-08-23,82.2,0,9.9,9,
Kings Canyon National Park,2019-08-24,79.7,0,9.9,8,
Kings Canyon National Park,2019-08-25,80.3,0,9.9,8,
Kings Canyon National Park,2019-08-26,83.6,0,9.9,9,
Kings Canyon National Park,2019-08-27,82.3,0,9.9,9,
Kings Canyon National Park,2019-08-28,81.6,0,9.9,8,
Kings Canyon National Park,2019-08-29,79.6,0,9.9,9,
Kings Canyon National Park,2019-08-30,78.1,0,9.9,9,
Kings Canyon National Park,2019-08-31,78.5,0,9.9,9,
Kings Canyon National Park,2019-09-01,78.7,0,9.9,9,
Kings Canyon National Park,2019-09-02,75.4,0,9.3,7,
Kings Canyon National Park,2019-09-03,74.7,0,9.9,8,
Kings Canyon National Park,2019-09-04,76.9,0,9.9,7,
Kings Canyon National Park,2019-09-05,71.5,0.012,9.9,6,
Kings Canyon National Park,2019-09-06,74.5,0,9.9,8,
Kings Canyon National Park,2019-09-07,78,0,9.9,8,
Kings Canyon National Park,2019-09-08,73.1,0,9.8,9,
Kings Canyon National Park,2019-09-09,68.7,0,9.9,8,
Kings Canyon National Park,2019-09-10,64.1,0,9.9,8,
Kings Canyon National Park,2019-09-11,66.2,0,9.9,9,
Kings Canyon National Park,2019-09-12,67,0,9.9,9,
Kings Canyon National Park,2019-09-13,69.7,0,9.9,8,
Kings Canyon National Park,2019-09-14,71.8,0,9.9,8,
Kings Canyon National Park,2019-09-15,70.6,0,9.9,7,
Kings Canyon National Park,2019-09-16,66.3,0,9.9,8,
Kings Canyon National Park,2019-09-17,64.4,0,9.9,8,
Kings Canyon National Park,2019-09-18,63.3,0,9.9,8,
Kings Canyon National Park,2019-09-19,64.4,0,9.9,8,
Kings Canyon National Park,2019-09-20,61,0,9.9,8,
Kings Canyon National Park,2019-09-21,61.7,0,9.9,8,
Kings Canyon National Park,2019-09-22,63.1,0,9.9,9,
Kings Canyon National Park,2019-09-23,65.5,0,9.9,8,
Kings Canyon National Park,2019-09-24,68.6,0,9.9,8,
Kings Canyon National Park,2019-09-25,72.7,0,9.9,8,
Kings Canyon National Park,2019-09-26,72.9,0,9.9,8,
Kings Canyon National Park,2019-09-27,70,0,9.9,8,
Kings Canyon National Park,2019-09-28,64.4,0,9.9,7,
Kings Canyon National Park,2019-09-29,54.4,0,9.9,8,
Kings Canyon National Park,2019-09-30,49,0,9.9,8,
Kings Canyon National Park,2019-10-01,51.9,0,9.9,8,
Kings Canyon National Park,2019-10-02,52.8,0,9.9,8,
Kings Canyon National Park,2019-10-03,53.4,0,9.9,8,
Kings Canyon National Park,2019-10-04,57.9,0,9.9,8,
Kings Canyon National Park,2019-10-05,59.2,0,9.9,8,
Kings Canyon National Park,2019-10-06,63,0,9.9,8,
Kings Canyon National Park,2019-10-07,59.8,0,9.9,7,
Kings Canyon National Park,2019-10-08,62.5,0,8.7,7,
Kings Canyon National Park,2019-10-09,61.7,0,6.8,7,
Kings Canyon National Park,2019-10-10,50.8,0,9.9,7,
Kings Canyon National Park,2019-10-11,47.5,0,9.9,7,
Kings Canyon National Park,2019-10-12,48.5,0,9.9,7,
Kings Canyon National Park,2019-10-13,48.6,0,9.9,7,
Kings Canyon National Park,2019-10-14,53.2,0,9.9,7,
Kings Canyon National Park,2019-10-15,53.2,0,9.9,7,
Kings Canyon National Park,2019-10-16,55.5,0,9.9,6,
Kings Canyon National Park,2019-10-17,58.6,0,9.9,7,
Kings Canyon National Park,2019-10-18,53.4,0,9.9,7,
Kings Canyon National Park,2019-10-19,52.6,0,9.9,7,
Kings Canyon National Park,2019-10-20,60.4,0,9.9,7,
Kings Canyon National Park,2019-10-21,62.2,0,9.9,7,
Kings Canyon National Park,2019-10-22,59.1,0,9.9,7,
Kings Canyon National Park,2019-10-23,59.5,0,9.9,7,
Kings Canyon National Park,2019-10-24,57.5,0,9.9,7,
Kings Canyon National Park,2019-10-25,55.4,0,9.9,7,
Kings Canyon National Park,2019-10-26,54.7,0,9.9,7,
Kings Canyon National Park,2019-10-27,41.3,0,9,6,
Kings Canyon National Park,2019-10-28,38.8,0,9.9,7,
Kings Canyon National Park,2019-10-29,40.8,0,9.9,6,
Kings Canyon National Park,2019-10-30,35.2,0,9.9,6,
Kings Canyon National Park,2019-10-31,34.7,0,9.9,7,
Kings Canyon National Park,2019-11-01,46,0,9.9,7,
Kings Canyon National Park,2019-11-02,47.1,0,9.9,6,
Kings Canyon National Park,2019-11-03,48.7,0,9.9,6,
Kings Canyon National Park,2019-11-04,53.7,0,9.9,6,
Kings Canyon National Park,2019-11-05,51.5,0,9.9,6,
Kings Canyon National Park,2019-11-06,50.9,0,9.9,6,
Kings Canyon National Park,2019-11-07,49.8,0,9.9,6,
Kings Canyon National Park,2019-11-08,49.1,0,9.9,6,
Kings Canyon National Park,2019-11-09,48.9,0,9.9,6,
Kings Canyon National Park,2019-11-10,51.9,0,9.9,6,
Kings Canyon National Park,2019-11-11,53.6,0,9.8,5,
Kings Canyon National Park,2019-11-12,50.4,0,9.9,4,
Kings Canyon National Park,2019-11-13,51.1,0,9.9,4,
Kings Canyon National Park,2019-11-14,60.6,0,9.9,6,
Kings Canyon National Park,2019-11-15,50.3,0,9.9,6,
Kings Canyon National Park,2019-11-16,51.5,0,9.9,6,
Kings Canyon National Park,2019-11-17,52.7,0,9.9,6,
Kings Canyon National Park,2019-11-18,50,0,9.9,6,
Kings Canyon National Park,2019-11-19,46.8,0,9.9,6,
Kings Canyon National Park,2019-11-20,46,0.063,9.9,2,
Kings Canyon National Park,2019-11-21,42.8,0,9.9,4,
Kings Canyon National Park,2019-11-22,42.2,0,9.9,6,
Kings Canyon National Park,2019-11-23,41.9,0,9.9,6,
Kings Canyon National Park,2019-11-24,41.3,0,9.9,6,
Kings Canyon National Park,2019-11-25,36.4,0,8.8,5,
Kings Canyon National Park,2019-11-26,35.3,0,9.4,4,
Kings Canyon National Park,2019-11-27,30.9,0.752,3.1,3,
Kings Canyon National Park,2019-11-28,23.5,0.094,5.6,2,
Kings Canyon National Park,2019-11-29,22,0,8.7,2,
Kings Canyon National Park,2019-11-30,21,0,9.9,3,
Kings Canyon National Park,2019-12-01,30.5,0.012,8.6,3,
Kings Canyon National Park,2019-12-02,29.2,0,8.9,4,
Kings Canyon National Park,2019-12-03,31.3,0,9.7,2,
Kings Canyon National Park,2019-12-04,35.3,0.124,6.1,1,
Kings Canyon National Park,2019-12-05,37,0,9.6,5,
Kings Canyon National Park,2019-12-06,36.6,0,9.6,5,
Kings Canyon National Park,2019-12-07,39.5,0.012,9.5,1,
Kings Canyon National Park,2019-12-08,42.7,0.012,9.9,4,
Kings Canyon National Park,2019-12-09,40.5,0,9.9,5,
Kings Canyon National Park,2019-12-10,34.4,0,9.9,3,
Kings Canyon National Park,2019-12-11,38.3,0,9.9,5,
Kings Canyon National Park,2019-12-12,42.4,0,9.9,5,
Kings Canyon National Park,2019-12-13,43.6,0,9.9,1,
Kings Canyon National Park,2019-12-14,45.8,0,9.9,1,
Kings Canyon National Park,2019-12-15,39.4,0,9.9,5,
Kings Canyon National Park,2019-12-16,32.7,0,9.9,5,
Kings Canyon National Park,2019-12-17,26.4,0,9.9,3,
Kings Canyon National Park,2019-12-18,30.6,0,9.9,3,
Kings Canyon National Park,2019-12-19,30.7,0,9.9,4,
Kings Canyon National Park,2019-12-20,33,0,9.9,4,
Kings Canyon National Park,2019-12-21,34,0,9.9,3,
Kings Canyon National Park,2019-12-22,43.6,0,9.9,4,
Kings Canyon National Park,2019-12-23,37.2,0.02,9.9,2,
Kings Canyon National Park,2019-12-24,35.6,0.024,9.4,2,
Kings Canyon National Park,2019-12-25,34.9,0,9.7,3,
Kings Canyon National Park,2019-12-26,35.1,0,9.8,4,
Kings Canyon National Park,2019-12-27,35.3,0,9.9,5,
Kings Canyon National Park,2019-12-28,43.7,0,9.9,5,
Kings Canyon National Park,2019-12-29,37.8,0,9.9,2,
Kings Canyon National Park,2019-12-30,37.8,0,9.9,4,
Kings Canyon National Park,2019-12-31,42.2,0,9.9,5,
Kings Canyon National Park,2020-01-01,44.1,0,9.9,5,
Kings Canyon National Park,2020-01-02,50.8,0,9.9,4,
Kings Canyon National Park,2020-01-03,42.7,0,9.9,4,
Kings Canyon National Park,2020-01-04,38,0,9.9,5,
Kings Canyon National Park,2020-01-05,41.1,0,9.9,5,
Kings Canyon National Park,2020-01-06,37.5,0,9.9,5,
Kings Canyon National Park,2020-01-07,34.3,0,9.9,5,
Kings Canyon National Park,2020-01-08,40.2,0,9.9,5,
Kings Canyon National Park,2020-01-09,34.8,0,9.9,4,
Kings Canyon National Park,2020-01-10,35.6,0,9.9,5,
Kings Canyon National Park,2020-01-11,37.1,0,9.9,5,
Kings Canyon National Park,2020-01-12,33.2,0,9.9,4,
Kings Canyon National Park,2020-01-13,31.4,0,9.9,5,
Kings Canyon National Park,2020-01-14,40,0,9.9,5,
Kings Canyon National Park,2020-01-15,34.8,0,9.9,5,
Kings Canyon National Park,2020-01-16,35.8,0.062,9.8,3,
Kings Canyon National Park,2020-01-17,31.8,0,9.9,4,
Kings Canyon National Park,2020-01-18,32.8,0,9.9,4,
Kings Canyon National Park,2020-01-19,37,0,9.9,3,
Kings Canyon National Park,2020-01-20,42.1,0,9.9,2,
Kings Canyon National Park,2020-01-21,39.2,0,9.9,5,
