,Year,Park Name,Spending,Visitation,temp_avg,precip_sum,visibility,uvindex,severerisk,acres,count,dmr,light_pollution_ratio
488,2023,Joshua Tree,6827,,72.02082191780822,4.14,9.512054794520548,7.920547945205479,10.438356164383562,,,133581292.0,
489,2024,Joshua Tree,7161,,,,,,,,,,
490,2011,Katmai,3949,48939.0,39.33753424657535,64.981,7.954411764705882,3.4465753424657533,,,,,
491,2012,Katmai,3949,39818.0,36.57103825136612,54.378,7.996405229,3.560109289617486,,,,,
492,2013,Katmai,3967,28966.0,41.40410959,66.407,8.332710280373833,3.5616438356164384,,,,,
493,2014,Katmai,3967,30896.0,41.81506849315068,63.009,8.231564245810056,3.728767123287671,,,,,
494,2015,Katmai,3927,37818.0,41.66767123287672,67.704,8.360989011,3.3945205479452056,,,,12003876.46,
495,2016,Katmai,3981,37818.0,41.37486338797815,64.765,8.415909090909091,3.4153005464480874,,,,9292783.938,
496,2017,Katmai,4327,37818.0,40.41479452054794,54.568,8.032402234636871,3.638356164383562,,,,9138087.8,
497,2018,Katmai,4319,37818.0,40.99671232876712,70.93900000000001,7.667791411042944,3.649315068493151,,,,9910310.224,
498,2019,Katmai,4344,84167.0,41.37726027,68.346,7.576420454545455,3.758904109589041,,,,7872323.5,
499,2020,Katmai,4375,51511.0,39.88469945355191,53.496,7.784782608695652,3.8224043715847,,,,,
500,2021,Katmai,4449,24764.0,34.02191780821918,55.394,8.525,3.8,,,,,
501,2022,Katmai,4566,33908.0,37.01671232876713,68.746,8.932584269662922,3.841095890410959,10.0,,,,
502,2023,Katmai,591,,38.4745205479452,51.081,8.515890410958905,4.071232876712329,10.0,,,6979450.0,
503,2024,Katmai,5149,,,,,,,,,,
504,2011,Kenai Fjords,3807,346852.0,39.01917808219178,54.293,9.324931506849314,3.2684931506849315,,,,,
505,2012,Kenai Fjords,3807,281279.0,37.60409836065574,54.984,9.124043715846994,3.1666666666666665,,,,,
506,2013,Kenai Fjords,3809,283502.0,41.73287671232877,62.845,9.076986301369862,3.347945205479452,,,,,
507,2014,Kenai Fjords,3809,270666.0,43.99424657534247,48.565,9.226027397260276,3.4547945205479453,,,,,
508,2015,Kenai Fjords,3771,296697.0,44.01643835616439,58.131,9.367671232876711,3.2684931506849315,,,,4148151.11,
509,2016,Kenai Fjords,3855,346534.0,44.00300546448088,61.802,9.329234972677597,3.1448087431693987,,,,2445318.885,
510,2017,Kenai Fjords,4066,303598.0,40.98082191780822,51.62,9.256438356164384,3.3095890410958906,,,,1756716.512,
511,2018,Kenai Fjords,4058,321596.0,42.145753424657535,54.017,9.265205479452057,3.0712328767123287,,,,1678524.496,
512,2019,Kenai Fjords,4085,356601.0,44.13013698630137,57.119,9.080547945,3.328767123287671,,,,1742049.046,
513,2020,Kenai Fjords,4115,115882.0,41.24453551912568,44.188,9.280601092896177,3.39344262295082,,,,,
514,2021,Kenai Fjords,4195,411782.0,40.42739726027397,36.832,9.246027397260274,3.857534246575343,,,,,
515,2022,Kenai Fjords,4302,389943.0,42.4654794520548,41.576,9.075890410958904,3.852054794520548,10.0,,,,
516,2023,Kenai Fjords,4302,,40.60246575342466,45.509,9.046849315068492,3.1534246575342464,10.0,,,1920001.0,
517,2024,Kenai Fjords,4606,,,,,,,,,,
518,2011,Kings Canyon,9231,566810.0,56.02821917808219,3.136,9.856986301369863,7.876712328767123,,0.6,4.0,,
519,2012,Kings Canyon,9231,591033.0,57.87650273224043,3.02,9.866666666666667,7.885245901639344,,325.90000000000003,10.0,,
520,2013,Kings Canyon,8815,567544.0,58.47397260273973,1.374,9.847671232876712,7.969863014,,711.3000000000001,11.0,,
521,2014,Kings Canyon,8815,502268.0,60.60164383561644,2.894,9.864804469273745,7.835616438356165,,18.0,10.0,,
522,2015,Kings Canyon,8754,468106.0,59.8,3.246,9.825205479452055,7.580821917808219,,162.3,11.0,,
523,2016,Kings Canyon,8928,607479.0,59.685519125683065,3.835,9.865846995,7.7650273224043715,,77.8,10.0,,
524,2017,Kings Canyon,9126,692932.0,58.70027397260274,9.117,9.807713499,7.794520547945205,,20.4,5.0,,
525,2018,Kings Canyon,9099,699023.0,59.312876712328766,4.511,9.771780821917808,7.778082191780822,,188.8,9.0,,
526,2019,Kings Canyon,9148,632110.0,56.58410959,8.291,9.78,7.265753424657534,,1.7,6.0,,
527,2020,Kings Canyon,9202,415077.0,59.96967213114755,1.415,9.459016393442624,6.915300546448087,,1319.4399999999998,6.0,,
528,2021,Kings Canyon,9385,562918.0,59.79616438356164,5.066,9.638082191780825,6.879452054794521,,114.47,5.0,,
529,2022,Kings Canyon,9443,640986.0,58.99260273972602,5.352,9.887671232876713,7.512328767123288,10.688202247191011,29.53,7.0,,
530,2023,Kings Canyon,9443,,55.91178082191781,14.663,9.806027397260277,7.580821917808219,10.054794520547944,0.6000000000000001,6.0,,
531,2024,Kings Canyon,9958,,,,,,,,,,
532,2011,Kobuk Valley,3841,11485.0,24.772328767123287,0.206,9.047382920110191,2.9342465753424656,,,,,
533,2012,Kobuk Valley,3720,29550.0,21.52814207650273,0.208,9.232786885245902,2.775956284153005,,,,,
534,2013,Kobuk Valley,3707,16875.0,27.914520547945205,7.989,9.158839779005524,2.7753424657534245,,,,,
535,2014,Kobuk Valley,3707,0.0,32.010958904109586,10.851,9.324033149171273,2.756164383561644,,,,,
536,2015,Kobuk Valley,3670,0.0,30.04465753424657,5.468,9.04164383561644,2.8054794520547945,,,,365942.06,
537,2016,Kobuk Valley,3705,15500.0,30.18879781420765,10.748,9.390163934,2.978142076502732,,,,269034.95,
538,2017,Kobuk Valley,3868,15500.0,28.32904109589041,12.723,8.930410959,2.873972602739726,,,,401099.97,
539,2018,Kobuk Valley,3861,14937.0,29.076164383561643,10.723,9.000821917808219,3.169863014,,,,443808.68,
540,2019,Kobuk Valley,3883,15766.0,30.57178082191781,14.474,9.004383561643836,3.021917808219178,,,,915408.11,
541,2020,Kobuk Valley,3908,11185.0,25.503551912568305,10.602,8.87704918,3.054644808743169,,,,,
542,2021,Kobuk Valley,3974,11540.0,23.01972602739726,18.733,9.006027397260274,2.9835616438356163,,,,,
543,2022,Kobuk Valley,2759,16925.0,25.39945205479452,13.041,9.032876712328768,3.0794520547945203,10.0,,,,
544,2023,Kobuk Valley,2759,,25.835342465753424,20.296,8.890136986,2.884931506849315,10.10958904109589,,,1320168.0,
545,2024,Kobuk Valley,2956,,,,,,,,,,
546,2011,Lake Clark,3351,5158.0,34.22657534246576,83.087,15.940366972477063,3.364383561643836,,,,,
547,2012,Lake Clark,3351,11639.0,31.75655737704918,82.072,16.977591036414566,3.363387978142077,,,,,
548,2013,Lake Clark,3355,13000.0,37.327397260273976,85.63,17.41,3.506849315068493,,,,,0.0849999999999999
549,2014,Lake Clark,3355,16100.0,39.94904109589041,82.835,22.24030769230769,3.556164383561644,,,,,
550,2015,Lake Clark,3321,17818.0,39.43671232876712,86.385,26.43216783216783,3.287671232876712,,,,1584185.312,
551,2016,Lake Clark,3337,21102.0,40.583333333333336,88.391,27.517832167832164,3.251366120218579,,,,2100013.482,
552,2017,Lake Clark,3493,22755.0,36.07342465753425,76.782,26.62639405204461,3.290410958904109,,,,1444822.512,
553,2018,Lake Clark,3486,14479.0,38.75890410958904,89.323,26.36345381526104,4.008219178082192,,,,1882239.692,
554,2019,Lake Clark,3508,17157.0,40.70986301369863,92.95,26.8436,4.005479452054795,,,,3331116.84,
555,2020,Lake Clark,3537,4948.0,34.44289617486339,71.431,27.93082437275985,3.942622950819672,,,,,
556,2021,Lake Clark,3605,18278.0,34.102739726027394,69.449,25.976078431372542,4.027397260273973,,,,,
557,2022,Lake Clark,3715,18187.0,37.02027397260274,46.42,10.235635359116024,3.9424657534246577,10.0,,,,
558,2023,Lake Clark,3715,,35.10136986,47.38,9.296986301369865,3.898630136986301,10.0,,,4210183.0,
559,2024,Lake Clark,3959,,,,,,,,,,
560,2011,Lassen Volcanic,5500,351269.0,61.12301369863014,26.188,9.495068493150686,6.964383561643835,,,,,
561,2012,Lassen Volcanic,5500,407653.0,62.43633879781421,36.362,9.510109289617487,7.0109289617486334,,,,,
562,2013,Lassen Volcanic,5296,427409.0,63.27534246575343,12.637,9.724383561643837,7.345205479452055,,,,,
563,2014,Lassen Volcanic,5296,432977.0,65.1109589,33.577,9.433972602739724,6.8931506849315065,,,,,
564,2015,Lassen Volcanic,5243,468092.0,66.28410959,17.209,9.475616438356164,7.035616438356165,,,,23818372.55,
565,2016,Lassen Volcanic,5271,536068.0,64.4931694,49.763,9.454644809,6.879781420765028,,,,21446177.99,
566,2017,Lassen Volcanic,5385,507256.0,61.10356164383561,34.768,9.438904109589044,6.863013698630137,,,,22448749.77,
567,2018,Lassen Volcanic,5370,499435.0,60.316986301369866,25.508,9.147397260273973,6.356164383561644,,,,33426800.71,
568,2019,Lassen Volcanic,5397,517039.0,59.613150684931504,42.487,9.390136986,6.534246575342466,,,,41384974.72,
569,2020,Lassen Volcanic,5442,542274.0,61.16693989071038,17.935,9.148360655737706,6.338797814,,,,,
570,2021,Lassen Volcanic,5524,359635.0,61.67945205479453,23.74,8.939452055,6.301369863013699,,,,,
571,2022,Lassen Volcanic,5522,446291.0,60.86547945,16.294,9.665205479452055,6.6438356164383565,10.252808988764045,,,,
572,2023,Lassen Volcanic,5522,,59.15150684931507,38.536,9.460273973,6.364383561643836,10.602739726027398,,,74155972.0,
573,2024,Lassen Volcanic,5777,,,,,,,,,,
574,2011,Mammoth Cave,6819,483319.0,58.122465753424656,59.715,8.708493150684932,6.501369863013698,,0.1,1.0,,
575,2012,Mammoth Cave,6583,508054.0,60.07759563,36.548,9.159562841530056,6.754098360655738,,,,,
576,2013,Mammoth Cave,6375,494541.0,56.18219178082192,55.627,8.926575342465753,6.534246575342466,,,,,
577,2014,Mammoth Cave,6375,522628.0,55.56356164383562,43.127,9.053424657534247,6.758904109589041,,0.4,2.0,,
578,2015,Mammoth Cave,6411,566895.0,57.899726027397264,45.639,9.058630136986302,6.441095890410959,,0.3,1.0,82111316.82,
579,2016,Mammoth Cave,6431,586514.0,58.85956284153005,46.761,9.139071038251366,6.644808743169399,,,,94505148.76,
580,2017,Mammoth Cave,6588,587853.0,58.93726027,45.09,9.238630136986302,6.728767123287671,,0.3,1.0,78043316.12,
581,2018,Mammoth Cave,6587,533206.0,57.85698630136986,51.837,9.110684932,5.898630136986301,,,,92411480.74,
582,2019,Mammoth Cave,6623,551590.0,58.47561643835616,58.419,9.117808219178082,5.956164383561644,,,,118411234.8,
583,2020,Mammoth Cave,6673,290392.0,57.85573770491804,52.404,9.141256830601092,5.396174863387978,,,,,
584,2021,Mammoth Cave,6791,515774.0,58.18958904109589,49.474,9.12,5.654794520547945,,,,,
585,2022,Mammoth Cave,7010,663147.0,57.87671232876713,40.38,9.364657534246575,6.019178082191781,25.730337078651687,,,,
586,2023,Mammoth Cave,7010,,59.19616438356164,37.663,9.206849315068494,6.1506849315068495,16.84931506849315,,,93046249.0,
587,2024,Mammoth Cave,7523,,,,,,,,,,
588,2011,Mesa Verde,7001,572329.0,46.21369863013699,10.091,9.780547945,7.882191780821918,,,,,
589,2012,Mesa Verde,7001,488860.0,49.19043715846995,7.365,9.735519126,7.819672131147541,,,,,
590,2013,Mesa Verde,6474,460237.0,46.17068493150685,13.408,9.715068493150683,7.750684931506849,,,,,
591,2014,Mesa Verde,6474,501563.0,48.32986301369864,8.899000000000001,9.766027397260274,7.693150684931507,,,,,0.3
592,2015,Mesa Verde,6409,547325.0,48.01287671232877,13.89,9.576438356164385,7.528767123287671,,,,56939227.4,
593,2016,Mesa Verde,6505,583527.0,48.07322404371585,17.428,9.671857923497267,7.644808743169399,,,,65733321.27,
594,2017,Mesa Verde,6602,613788.0,49.31726027,9.731,9.69890411,7.728767123287671,,,,70749005.37,
595,2018,Mesa Verde,6507,563420.0,49.15890410958904,9.3,9.61890411,7.646575342465753,,,,76307054.68,
596,2019,Mesa Verde,6540,556203.0,46.352876712328765,12.55,9.650958904109588,7.545205479452055,,,,68345103.5,
597,2020,Mesa Verde,6592,287477.0,49.32677595628415,5.47,9.73825136612022,7.825136612021858,,,,,
598,2021,Mesa Verde,6709,548477.0,48.75397260273973,11.474,9.670958904,7.605479452054794,,,,,
599,2022,Mesa Verde,6792,499790.0,47.68219178082192,9.232,9.730958904,7.728767123287671,12.275280898876405,,,,
600,2023,Mesa Verde,6792,,47.26520547945205,10.991,9.517808219178082,7.7315068493150685,10.164383561643836,,,133924292.0,
601,2024,Mesa Verde,7308,,,,,,,,,,
602,2011,Mount Rainier,12379,1038229.0,44.78328767123288,57.221,7.812328767123287,5.221917808219178,,,,,
603,2012,Mount Rainier,12379,1049178.0,50.478142076502735,47.332,9.134699453551914,5.207650273224044,,7.5,2.0,,
604,2013,Mount Rainier,12168,1148552.0,50.05342465753424,36.003,8.613698630136986,5.479452055,,0.4,4.0,,
605,2014,Mount Rainier,12168,1264259.0,52.367123287671234,49.141,8.991506849,5.432876712328767,,2.2,3.0,,
606,2015,Mount Rainier,12246,1237231.0,53.334794520547945,47.518,8.990958904,5.646575342465753,,,,285391146.2,
607,2016,Mount Rainier,12481,1356913.0,48.72677595628415,54.826,8.499180327868851,5.442622950819672,,0.2,2.0,152128455.2,
608,2017,Mount Rainier,12735,1415867.0,46.68849315068493,59.064,7.743561643835616,5.336986301369863,,0.1,1.0,175819974.9,
609,2018,Mount Rainier,12701,1518491.0,47.82082191780822,93.115,7.879452054794521,6.882191780821918,,25.2,4.0,186278439.8,
610,2019,Mount Rainier,12788,1501621.0,46.812876712328766,58.424,7.956164383561644,6.956164383561644,,,,208753022.5,
611,2020,Mount Rainier,12880,1160754.0,47.92021857923497,60.449,7.826775956284153,6.948087431693989,,0.1,1.0,,
612,2021,Mount Rainier,13112,1670063.0,47.50136986,73.108,7.978356164383562,6.293150684931507,,,,,
613,2022,Mount Rainier,12955,1622395.0,46.695068493150686,62.949,7.660821917808219,7.008219178082192,11.25,,,,
614,2023,Mount Rainier,12955,,47.65287671232876,42.523,7.940821917808219,6.753424657534247,10.438356164383562,0.7,4.0,251516261.0,
615,2024,Mount Rainier,13624,,,,,,,,,,
616,2011,New River Gorge,7674,1071088.0,53.84849315068493,42.119,8.831780821917809,6.613698630136986,,,,,
617,2012,New River Gorge,7585,1128195.0,54.40300546448088,42.937,9.19617486338798,6.685792349726776,,,,,
618,2013,New River Gorge,7386,1071823.0,51.39671232876712,42.14,8.894246575342466,6.493150684931507,,,,,
619,2014,New River Gorge,7386,1124799.0,51.22273972602739,41.29,8.998904109589041,6.652054794520548,,,,,
620,2015,New River Gorge,7312,1178753.0,53.72547945205479,47.308,8.935616438356165,6.484931506849315,,,,17839450.59,
621,2016,New River Gorge,7441,1197931.0,53.704918032786885,47.116,9.163661202185793,6.773224043715847,,,,22295247.76,
622,2017,New River Gorge,7575,1168658.0,53.627945205479456,42.148,9.175068493150686,6.641095890410959,,,,21318668.18,
623,2018,New River Gorge,7561,1232627.0,53.04410958904109,55.561,9.003287671232876,5.093150684931507,,,,21079427.55,
624,2019,New River Gorge,7598,1195721.0,54.37342465753424,42.353,9.200821918,5.389041095890411,,,,17816393.21,
625,2020,New River Gorge,7665,1054374.0,53.68196721311475,57.658,9.050273224043716,4.989071038251367,,,,,
626,2021,New River Gorge,7806,1682720.0,53.44301369863014,41.172,9.176438356164384,5.369863014,,,,,
627,2022,New River Gorge,8026,1593523.0,52.59945205479452,45.253,9.164109589041097,5.306849315068493,21.25,,,,
628,2023,New River Gorge,8026,,53.98027397260274,36.568,9.1786301369863,5.301369863013699,12.794520547945206,,,80746829.0,
629,2024,New River Gorge,8600,,,,,,,,,,
630,2011,North Cascades,7669,19208.0,47.38438356164384,80.001,7.887603305785124,4.879452054794521,,,,,
631,2012,North Cascades,7669,26935.0,48.23469945355192,72.955,7.932513661202186,4.920765027322404,,,,,0.1933333333333333
632,2013,North Cascades,7365,21623.0,49.17808219178082,68.615,8.035068493150684,5.115068493150685,,,,,
633,2014,North Cascades,7365,23865.0,50.714246575342464,74.723,8.2,5.008219178082192,,,,,
634,2015,North Cascades,7291,20677.0,52.08082191780822,55.555,8.140883977900552,5.2465753424657535,,,,21840957.41,
635,2016,North Cascades,7388,28646.0,50.74262295081967,61.627,8.204494382022471,4.983606557377049,,,,26273465.56,
636,2017,North Cascades,7551,30326.0,49.15041095890411,62.602,7.940273972602739,5.158904109589041,,,,18826842.19,
637,2018,North Cascades,7530,30085.0,50.09205479452054,64.382,7.915342465753424,4.7315068493150685,,,,22526305.14,
638,2019,North Cascades,7581,38208.0,49.68904109589041,56.42,8.202739726027398,5.002739726027397,,,,24807949.83,
639,2020,North Cascades,7633,30885.0,49.451092896174856,72.584,7.878688524590164,4.338797814,,,,,
640,2021,North Cascades,7760,17855.0,49.85123287671233,75.523,8.073698630136986,4.583561643835616,,,,,
641,2022,North Cascades,7841,30154.0,49.01671232876712,51.398,8.238630136986302,4.515068493150685,10.280898876404494,,,,
642,2023,North Cascades,1069,,50.91287671232877,51.151,8.215068493150685,4.654794520547945,10.493150684931509,,,46330395.0,
643,2024,North Cascades,7783,,,,,,,,,,
644,2011,Olympic,13060,2966502.0,47.60794520547945,40.52,9.215068493150683,4.608219178082192,,,,,
645,2012,Olympic,13231,2824908.0,48.723770491803286,39.083,8.932786885245902,4.592896174863388,,,,,
646,2013,Olympic,12874,3085340.0,49.43068493150685,35.525,8.398630136986302,4.904109589041096,,,,,
647,2014,Olympic,12874,3243872.0,50.65068493150685,44.494,8.447123287671232,4.923287671232877,,,,,
648,2015,Olympic,12745,3263761.0,51.048219178082185,43.873,8.843835616438357,4.975342465753425,,,,139821329.5,
649,2016,Olympic,12977,3390221.0,50.67595628415301,37.225,9.234426229508196,4.756830601092896,,,,152227793.5,
650,2017,Olympic,13142,3401996.0,48.61424657534247,36.072,9.267123287671232,4.860273973,,,,120719515.4,
651,2018,Olympic,13107,3104455.0,49.580000000000005,37.607,8.953150684931508,4.117808219178082,,,,126501263.0,
652,2019,Olympic,13177,3245806.0,49.07260273972603,30.92,9.30109589,4.095890410958904,,,,122829260.0,
653,2020,Olympic,13275,2499177.0,49.46393442622951,42.903,8.934699453551913,4.467213114754099,,,,,
654,2021,Olympic,13583,2718925.0,49.04438356164384,32.523,9.238082191780824,4.813698630136987,,,,,
655,2022,Olympic,13769,2432972.0,49.24054794520548,20.805,9.370410959,4.531506849315068,11.657303370786517,,,,
656,2023,Olympic,13769,,50.36164383561644,17.059,9.465753424657532,4.956164383561644,10.643835616438356,,,195605878.0,
657,2024,Olympic,14265,,,,,,,,,,
658,2011,Petrified Forest,3701,614054.0,53.59342465753424,7.756,9.696986301369863,8.120547945,,,,,
659,2012,Petrified Forest,3701,664857.0,56.19781420765028,7.198,9.777747252747252,8.079234972677595,,,,,
660,2013,Petrified Forest,3447,644648.0,53.87835616438356,8.119,9.754395604395604,7.868493150684931,,,,,
661,2014,Petrified Forest,3447,836799.0,56.211780821917806,8.317,9.790684932,7.835616438356165,,,,,
662,2015,Petrified Forest,3413,793225.0,55.029041095890406,12.99,9.790633608815426,7.695890410958904,,,,55692239.77,
663,2016,Petrified Forest,3542,643274.0,55.505737704918026,8.533999999999999,9.8,7.923497267759563,,,,46888756.21,
664,2017,Petrified Forest,3596,627757.0,57.00246575342466,5.638,9.833516483516483,7.871232876712328,,,,43991502.19,
665,2018,Petrified Forest,3589,644922.0,56.12876712328767,10.905,9.781369863,7.473972602739726,,,,47989929.19,
666,2019,Petrified Forest,3606,643588.0,54.403561643835616,9.113,9.76,7.468493150684932,,,,68245961.48,
667,2020,Petrified Forest,3632,384483.0,56.52704918032787,5.368,9.806284153005464,7.150273224043716,,,,,
668,2021,Petrified Forest,3700,590334.0,55.59780821917808,11.359,9.793956043956044,6.717808219178083,,,,,
669,2022,Petrified Forest,3822,505209.0,54.52301369863014,7.79,18.53095890410959,7.515068493150685,14.410112359550562,,,,
670,2023,Petrified Forest,3822,,55.3882191780822,13.044,10.216438356164383,7.994520547945205,10.219178082191782,,,92530731.0,
671,2024,Petrified Forest,4267,,,,,,,,,,
672,2011,Pinnacles,3601,393219.0,55.96767123287671,10.905,8.728767123287671,7.627397260273972,,,,,
673,2012,Pinnacles,3601,224476.0,56.73306010928962,13.26,8.976775956284152,7.713114754098361,,,,,
674,2013,Pinnacles,3473,237677.0,56.62767123287671,2.624,8.972054794520549,7.879452054794521,,,,,
675,2014,Pinnacles,3473,196635.0,59.56273973,11.358,9.062465753424656,7.668493150684932,,,,,
676,2015,Pinnacles,3438,206533.0,59.06849315068493,6.453,8.949315068493151,7.679452055,,,,10172434.68,
677,2016,Pinnacles,3457,215555.0,57.723770491803286,12.874,9.037704918032787,7.5683060109289615,,,,9815737.468,
678,2017,Pinnacles,3582,233334.0,57.99123287671232,13.545,9.164931506849314,7.602739726027397,,,,9431253.076,
679,2018,Pinnacles,3575,222152.0,57.34849315068493,11.266,8.807945205479452,7.608219178082192,,,,10648600.84,
680,2019,Pinnacles,3603,177224.0,57.90931506849316,13.798,9.135068493150683,7.1068493150684935,,,,19360187.31,
681,2020,Pinnacles,3638,165740.0,58.26967213114754,6.582,8.984426229508196,7.532786885245901,,,,,
682,2021,Pinnacles,3827,348857.0,56.63205479452055,18.234,9.026575342465753,7.704109589041096,,,,,
683,2022,Pinnacles,3876,275023.0,57.08986301369863,7.804,9.133698630136989,7.676712328767123,10.26685393258427,,,,
684,2023,Pinnacles,3876,,56.73150684931507,13.545,9.132054794520547,7.295890410958904,10.0,,,34043066.0,
685,2024,Pinnacles,4079,,,,,,,,,,
686,2011,Redwood,9222,380167.0,50.33945205479453,43.813,8.229589041,6.624657534246575,,,,,0.265
687,2012,Redwood,9222,352517.0,50.54890710382514,57.729,7.9576502732240435,6.538251366120218,,,,,
688,2013,Redwood,8891,393364.0,50.13589041,20.857,7.843287671232877,7.019178082191781,,,,,
689,2014,Redwood,8891,429166.0,53.96712328767124,44.716,7.998630136986302,6.564383561643836,,,,,
690,2015,Redwood,8802,527143.0,53.204109589041096,41.291,8.221917808219178,6.728767123287671,,,,28913882.86,
691,2016,Redwood,8851,536297.0,53.41693989071038,58.377,8.101639344262294,6.543715846994536,,,,28144419.35,
692,2017,Redwood,9071,445000.0,52.17424657534246,55.353,8.190958904,6.413698630136986,,,,21965285.26,
693,2018,Redwood,9048,482536.0,52.48082191780822,38.146,8.178904109589041,6.243835616438356,,,,23635118.53,
694,2019,Redwood,9096,504722.0,52.38657534246575,51.238,8.273698630136986,6.167123287671233,,,,24748883.71,
695,2020,Redwood,9185,265177.0,52.21748633879781,31.637,7.619125683060109,6.396174863387978,,,,,
696,2021,Redwood,9355,435879.0,50.88301369863014,38.557,7.674520547945205,6.375342465753425,,,,,
697,2022,Redwood,9522,458400.0,51.24164383561644,32.258,7.607945205479452,6.312328767123288,10.30617978,,,,
698,2023,Redwood,9522,,52.00904109589041,44.648,8.172054794520548,6.126027397260274,10.013698630136986,,,220780130.0,
699,2024,Redwood,10271,,,,,,,,,,
700,2011,Rocky Mountain,13469,3176941.0,43.43917808219178,5.299,9.242424242424242,7.328767123287672,,,,,
701,2012,Rocky Mountain,13469,3229617.0,48.06584699453551,3.547,9.424043715846995,7.325136612021858,,,,,
702,2013,Rocky Mountain,12560,2991141.0,44.04986301369863,6.128,9.29835616438356,7.013698630136986,,,,,
703,2014,Rocky Mountain,12560,3434751.0,45.185753424657534,6.666,9.179452055,7.153424657534247,,,,,
704,2015,Rocky Mountain,12434,4155916.0,46.50520547945206,8.765,9.139178082191782,7.093150684931507,,,,62761290.18,
705,2016,Rocky Mountain,12546,4517585.0,46.112841530054645,3.985,9.233333333333334,7.204918032786885,,,,75073266.11,
706,2017,Rocky Mountain,12772,4437215.0,47.12054794520548,7.505999999999999,9.1,7.271232876712329,,,,84234244.62,
707,2018,Rocky Mountain,12738,4590493.0,47.08657534246575,5.308,9.356986301369863,7.983561643835617,,,,84100769.64,
708,2019,Rocky Mountain,12831,4670053.0,45.39369863013699,5.235,9.052054794520547,7.791780821917809,,,,78044936.38,
709,2020,Rocky Mountain,12916,3305199.0,47.09426229508197,3.075,9.175136612021856,7.076502732240437,,,,,
710,2021,Rocky Mountain,13363,4434848.0,46.76575342465753,19.002,8.876712328767123,6.967123287671233,,,,,
711,2022,Rocky Mountain,13807,4300424.0,46.60739726027398,14.87,9.321917808219178,6.906849315068493,15.71629213483146,,,,
712,2023,Rocky Mountain,13807,,46.19178082191781,16.372,9.349041095890412,6.810958904109589,10.10958904109589,,,99387633.0,
713,2024,Rocky Mountain,14809,,,,,,,,,,
714,2011,Saguaro,3933,610045.0,69.15835616438356,15.107,9.854520547945206,8.271232876712329,,,,,6.46
715,2012,Saguaro,3933,634286.0,70.35245901639344,8.836,9.873497267759564,8.183060109289617,,,,,
716,2013,Saguaro,3621,678261.0,69.89068493150684,11.344,9.86109589,8.213698630136987,,,,,
717,2014,Saguaro,3621,673572.0,70.95589041095892,13.299,9.848767123287672,7.964383561643835,,,,,
718,2015,Saguaro,3585,753446.0,69.97424657534246,13.295,9.800547945,7.791780821917809,,,,12869043.15,
719,2016,Saguaro,3634,820426.0,70.72868852459017,13.702,9.851639344262296,8.144808743,,,,21677274.87,
720,2017,Saguaro,3688,964760.0,72.11726027,15.095,9.872602739726029,8.030136986,,,,19971912.49,
721,2018,Saguaro,3690,957405.0,70.89205479452055,14.801,9.841643836,8.021917808219179,,,,21601752.34,
722,2019,Saguaro,3726,1020226.0,69.28,14.506,9.835342465753424,8.016438356164384,,,,23327265.64,
723,2020,Saguaro,3608,762226.0,71.87868852459016,3.83,9.872404372,8.079234972677595,,,,,
724,2021,Saguaro,3712,1079786.0,70.74383561643836,15.803,9.84219178082192,7.989041095890411,,,,,
725,2022,Saguaro,3986,908194.0,69.51232877,8.905,9.835068493150686,8.227397260273973,17.415730337078653,,,,
726,2023,Saguaro,3986,,70.69698630136986,8.115,9.815342465753425,8.271232876712329,10.849315068493151,,,61817245.0,
727,2024,Saguaro,4579,,,,,,,,,,
728,2011,Sequoia,8075,1006583.0,56.03342465753425,3.137,9.856986301369863,7.904109589041096,,,,,
729,2012,Sequoia,8075,1106584.0,57.88278689,3.023,9.866666666666667,7.887978142076503,,,,,
730,2013,Sequoia,7711,909274.0,58.47945205479452,1.374,9.847671232876712,7.978082191780822,,,,,
731,2014,Sequoia,7711,1039137.0,60.60575342465753,2.893,9.864804469273745,7.863013698630137,,,,,
732,2015,Sequoia,7657,1097464.0,59.80465753424658,3.278,9.825205479452055,7.706849315068493,,,,160357480.9,
733,2016,Sequoia,7809,1254688.0,59.7051912568306,3.835,9.865846995,7.767759563,,,,145379039.0,
734,2017,Sequoia,7983,1291256.0,58.72273972602739,9.109,9.807713499,7.780821917808219,,,,176564467.9,
735,2018,Sequoia,7960,1229594.0,59.324657534246576,4.5120000000000005,9.771780821917808,7.761643835616439,,,,169994705.1,
736,2019,Sequoia,8002,1246053.0,56.603013698630136,8.293,9.78,7.4,,,,200947529.3,
737,2020,Sequoia,8049,796086.0,59.97896174863388,1.415,9.459016393442624,7.147540983606557,,,,,
738,2021,Sequoia,8209,1059548.0,59.80931506849316,5.064,9.638082191780825,7.123287671232877,,,,,
739,2022,Sequoia,8261,1153198.0,58.99972602739727,5.352,9.890136986,7.515068493150685,10.870786516853933,,,,
740,2023,Sequoia,8261,,55.75123287671233,14.625,9.807123287671232,7.528767123287671,10.438356164383562,,,256818564.0,
741,2024,Sequoia,8711,,,,,,,,,,
742,2011,Shenandoah,13171,1209883.0,57.43205479452055,37.094,8.818630136986302,6.654794520547945,,0.2,2.0,,
743,2012,Shenandoah,13009,1210200.0,57.91803278688525,29.178,9.01857923497268,6.7103825136612025,,2142.4,4.0,,
